CHR	START	END	DF_3m1	DF_3m2	DF_29m2	DF_29m6	DF_29m7
chr11	71842743	71843158	5.51586835853215	8.61004577383716	16.8283186890815	13.1597186561603	9.91359730806213
chr11	71854702	71857446	399.348869157728	399.888792607104	424.915046899308	360.012303236384	402.492050707322
chr11	71864541	71864881	1.10317367170643	0.956671752648574	7.36238942647315	5.63987942406869	8.92223757725592
chr11	71876750	71878335	39.7142521814315	8.61004577383716	41.0190268046361	34.7792564484236	21.8099140777367
chr11	71878733	71879256	9.92856304535787	0.956671752648574	11.5694690987435	10.3397789441259	12.8876765004808
chr11	71945585	71945976	11.0317367170643	1.91334350529715	1.05176991806759	6.57985932808013	9.91359730806213
chr11	71948501	71949253	58.4682046004408	39.2235418585915	41.0190268046361	50.7589148166182	44.6111878862796
chr11	71949361	71949885	5.51586835853215	14.3500762897286	17.8800886071491	27.259417216332	20.8185543469305
chr11	72019021	72022624	1147.30061857469	1314.46698813914	1087.53009528189	975.699140363883	1074.63394819393
chr11	72027354	72029570	462.229768444994	580.699753857684	478.555312720755	461.530132869621	456.025476170858
chr11	72079001	72080934	127.968145917946	83.2304424804259	128.315930004246	105.277749249282	130.85948446642
chr11	72114559	72117156	383.904437753838	408.498838380941	559.54159641196	407.011298436957	410.422928553772
chr11	72175035	72176032	60.6745519438536	58.356976911563	80.9862836912047	73.3184325128929	80.3001381953032
chr11	72224296	72225699	141.206229978423	109.060579801937	113.5911511513	94.9379703051562	112.023649581102
chr11	72254046	72256335	672.935939740922	741.420608302645	672.080977645192	599.707178759303	687.012293448706
chr11	72291336	72291827	1.10317367170643	3.82668701059429	12.6212390168111	1.87995980802289	11.8963167696746
chr11	72301653	72304012	211.809344967635	209.511113830038	192.47389500637	217.135357826644	173.487952891087
chr11	72335642	72336273	8.82538937365144	3.82668701059429	24.1907081155547	9.39979904011448	2.97407919241864
chr11	72383891	72384385	9.92856304535787	0.956671752648574	7.36238942647315	22.5595176962747	14.8703959620932
chr11	72389514	72390976	111.420540842349	60.2703204168601	106.228761724827	97.7579100171905	117.971807965939
chr11	72419725	72423125	792.078696285217	790.210867687722	696.271685760747	805.562777737811	766.321071913203
chr11	72456315	72456726	9.92856304535787	7.65337402118859	9.46592926260834	5.63987942406869	9.91359730806213
chr11	72502749	72506273	761.189833477437	862.917920889013	734.13540281118	707.80486772062	704.856768603217
chr11	72608238	72611757	1023.74516734357	1217.84314112163	962.369475031848	848.801853322337	912.050952341716
chr11	72753936	72754649	39.7142521814315	43.0502288691858	46.2778763949741	44.179055488538	54.5247851943417
chr11	72774506	72775099	13.2380840604772	3.82668701059429	18.9318585252167	20.6795578882518	15.8617556928994
chr11	72831588	72833561	346.396532915819	315.701678374029	290.288497386656	304.553488899709	342.019107128143
chr11	72844111	72844988	34.1983838228993	39.2235418585915	28.397787787825	34.7792564484236	40.6457489630547
chr11	72860829	72863503	560.412225226866	748.117310571184	595.301773626258	554.588143366754	561.109607636316
chr11	72877555	72878101	2.20634734341286	0.956671752648574	1.05176991806759	25.3794574083091	25.7753530009615
chr11	72949717	72952214	396.039348142608	396.062105596509	472.244693212349	376.93194150859	391.587093668454
chr11	72973349	72975388	234.97599207347	255.431357957169	272.408408779507	199.275739650427	180.427471006731
chr11	72988601	72993172	1175.98313403905	1319.25034690238	1153.79160012015	1089.43670874927	1146.01184881198
chr11	73010551	73014055	913.427800172924	1023.63877533397	830.898235273399	755.743842825204	786.148266529327
chr11	73094922	73095638	23.166647105835	22.0034503109172	43.1225666407713	32.8992966404007	35.6889503090237
chr11	73137513	73138095	12.1349103887707	9.56671752648574	11.5694690987435	11.2797588481374	15.8617556928994
chr11	73139900	73140680	15.44443140389	21.0467785582686	16.8283186890815	25.3794574083091	23.7926335393491
chr11	74307000	74307435	1.10317367170643	5.74003051589144	8.41415934454075	5.63987942406869	16.8531154237056
chr11	74334893	74337088	195.261739892038	234.384579398901	211.405753531586	272.59417216332	193.315147507212
chr11	74339998	74341010	67.2935939740922	56.4436334062658	57.8473454937176	77.0783521289387	53.5334254635355
chr11	74360471	74361068	13.2380840604772	5.74003051589144	24.1907081155547	39.4791559684808	15.8617556928994
chr11	74423915	74424972	59.5713782721472	33.4835113427001	50.4849560672445	53.5788545286525	75.3433395412722
chr11	74432964	74433460	7.72221570194501	0.956671752648574	6.31061950840556	14.0996985601717	7.9308778464497
chr11	74450879	74452949	378.388569395305	326.225067653164	331.307524191292	341.212705156155	340.036387666531
chr11	74462096	74465253	636.53120857461	584.526440868278	622.647791496015	564.92792231088	628.522069331139
chr11	74520440	74520758	8.82538937365144	0.956671752648574	11.5694690987435	4.69989952005724	0.991359730806213
chr11	74529516	74531012	48.5396415550829	22.9601220635658	28.397787787825	38.5391760644693	26.7667127317677
chr11	74533877	74538932	1077.80067725718	1212.10311060574	1045.45929855919	1058.41737191689	1098.42658173328
chr11	74583417	74585824	564.824919913692	680.193616133136	513.263720016986	552.708183558731	540.291053289386
chr11	74636739	74637224	14.3412577321836	13.39340453708	8.41415934454075	4.69989952005724	7.9308778464497
chr11	74642445	74648818	1134.06253451421	1278.11346153849	1149.58452044788	987.918879116031	967.567097266864
chr11	74650210	74650563	7.72221570194501	2.87001525794572	1.05176991806759	10.3397789441259	4.95679865403106
chr11	74650814	74653646	225.047429028112	205.684426819443	215.612833203857	160.736563585958	166.548434775444
chr11	74680381	74680847	13.2380840604772	1.91334350529715	19.9836284432843	0.939979904011447	8.92223757725592
chr11	74684391	74684810	3.30952101511929	3.82668701059429	11.5694690987435	3.75991961604579	5.94815838483728
chr11	74690117	74690748	16.5476050755964	7.65337402118859	8.41415934454075	11.2797588481374	10.9049570388683
chr11	74694890	74695975	47.4364678833765	22.0034503109172	33.656637378163	32.8992966404007	25.7753530009615
chr11	74708959	74713288	1215.69738622049	1171.9228969945	1105.41018388904	1037.73781402864	997.30788919105
chr11	74737733	74740880	796.491390972042	939.451661100899	763.584960517073	689.005269640391	697.917250487574
chr11	74801626	74802519	14.3412577321836	14.3500762897286	27.3460178697574	28.1993971203434	48.5766268095044
chr11	74803660	74805182	28.6825154643672	0.956671752648574	35.7601772142982	46.9989952005724	29.7407919241864
chr11	74826269	74826929	23.166647105835	9.56671752648574	16.8283186890815	32.8992966404007	26.7667127317677
chr11	74827954	74828575	7.72221570194501	1.91334350529715	14.7247788529463	13.1597186561603	18.835834885318
chr11	74830176	74831184	23.166647105835	5.74003051589144	24.1907081155547	17.8596181762175	21.8099140777367
chr11	74847145	74847501	2.20634734341286	4.78335876324287	15.7765487710139	5.63987942406869	4.95679865403106
chr11	74867266	74867607	4.41269468682572	0.956671752648574	10.5176991806759	6.57985932808013	10.9049570388683
chr11	74867900	74868306	5.51586835853215	1.91334350529715	6.31061950840556	7.51983923209158	13.879036231287
chr11	74945672	74948359	80.5316780345694	94.7105035122088	87.2969031996103	90.238070785099	41.6371086938609
chr11	74978052	74984593	489.809110237655	398.932120854455	513.263720016986	743.524104073055	696.925890756768
chr11	74985364	74987889	358.53144330459	309.961647858138	306.06504615767	292.33375014756	309.304236011538
chr11	74990952	74993054	504.150367969838	535.736181483201	490.124781819499	403.251378820911	430.250123169896
chr11	75002681	75004369	420.30916892015	482.162563334881	402.827878619888	389.151680260739	392.57845339926
chr11	75006525	75008888	204.08712926569	175.070930734689	219.819912876127	202.095679362461	201.246025353661
chr11	75027191	75027861	5.51586835853215	11.4800610317829	12.6212390168111	26.3194373123205	16.8531154237056
chr11	75067802	75068185	2.20634734341286	0.956671752648574	10.5176991806759	14.0996985601717	14.8703959620932
chr11	75081505	75082113	1.10317367170643	3.82668701059429	11.5694690987435	15.0396784641832	18.835834885318
chr11	75092871	75093266	1.10317367170643	5.74003051589144	16.8283186890815	8.45981913610303	3.96543892322485
chr11	75160118	75162797	499.737673283013	654.363478811624	516.419029771188	474.689851525781	486.757627825851
chr11	75215817	75217193	46.3332942116701	52.6169463956715	52.5884959033797	43.2390755845266	51.5507060019231
chr11	75217585	75218030	14.3412577321836	0.956671752648574	8.41415934454075	7.51983923209158	13.879036231287
chr11	75233363	75236529	332.055275183635	339.618472190244	447.002215178727	528.268706054433	527.403376788905
chr11	75244829	75245173	14.3412577321836	6.69670226854002	7.36238942647315	3.75991961604579	0.991359730806213
chr11	75263322	75268948	706.031149892115	720.373829744376	734.13540281118	669.265691656151	615.634392830658
chr11	75271441	75279815	1398.82421572375	1509.62802567945	1437.7694779984	1269.91285031947	1273.89725408598
chr11	75280332	75280706	5.51586835853215	0.956671752648574	10.5176991806759	10.3397789441259	15.8617556928994
chr11	75281149	75282316	31.9920364794865	14.3500762897286	33.656637378163	35.719236352435	43.6198281554734
chr11	75299795	75302316	563.721746241986	675.410257369893	585.83584436365	570.567801734949	639.427026370007
chr11	75322931	75324680	210.706171295928	246.821312183332	185.111505579896	155.096684161889	136.807642851257
chr11	75343908	75347204	858.269116587602	926.058256563819	793.034518222966	679.605470600277	694.943171295155
chr11	75384295	75385761	35.3015574946058	35.3968548479972	32.6048674600954	31.9593167363892	42.6284684246672
chr11	75386155	75386532	6.61904203023858	0.956671752648574	8.41415934454075	5.63987942406869	2.97407919241864
chr11	75400953	75403574	564.824919913692	502.252670140501	508.004870426648	467.170012293689	518.481139211649
chr11	75405827	75406229	9.92856304535787	0.956671752648574	11.5694690987435	10.3397789441259	12.8876765004808
chr11	75413167	75413699	31.9920364794865	33.4835113427001	14.7247788529463	13.1597186561603	21.8099140777367
chr11	75434135	75435279	28.6825154643672	14.3500762897286	21.0353983613519	17.8596181762175	5.94815838483728
chr11	75443354	75446280	648.666118963381	750.98732582913	665.770358136787	594.067299335235	638.435666639201
chr11	75460772	75461677	23.166647105835	13.39340453708	12.6212390168111	20.6795578882518	14.8703959620932
chr11	75463766	75473443	1607.32403967627	1621.55862073933	1531.37700070642	1453.2089316017	1396.82586070595
chr11	75491965	75495374	700.515281533583	760.554043355616	654.200889038043	666.445751944116	676.107336409837
chr11	75501225	75501703	8.82538937365144	0.956671752648574	10.5176991806759	15.0396784641832	9.91359730806213
chr11	75545660	75549289	922.253189546575	1027.46546234457	804.603987321709	804.622797833799	847.612569839312
chr11	75549509	75552145	39.7142521814315	29.6568243321058	74.6756641827991	70.4984928008586	68.4038214256287
chr11	75608559	75609102	19.8571260907157	1.91334350529715	13.6730089348787	31.9593167363892	11.8963167696746
chr11	75609540	75609948	4.41269468682572	2.87001525794572	7.36238942647315	23.4994976002862	0.991359730806213
chr11	75674580	75675527	18.7539524190093	22.0034503109172	28.397787787825	39.4791559684808	17.8444751545118
chr11	75779503	75780912	137.896708963304	140.63074763934	131.471239758449	161.676543489969	133.833563658839
chr11	75813033	75813980	105.904672483817	107.14723629664	100.969912134489	102.457809537248	84.2655771185281
chr11	75838572	75841944	316.610843779745	395.105433843861	385.999559930807	431.450775941254	343.01046685895
chr11	75961140	75962317	25.3729944492479	24.8734655688629	27.3460178697574	29.1393770243549	18.835834885318
chr11	75968806	75969511	8.82538937365144	6.69670226854002	11.5694690987435	22.5595176962747	24.7839932701553
chr11	75991758	75994111	736.920012699895	815.084333256585	707.841154859491	644.826214151853	672.141897486612
chr11	76014806	76016601	304.475933390975	291.784884557815	295.547346976994	309.253388419766	267.667127317677
chr11	76029870	76031592	390.523479784076	463.985800034558	403.879648537956	364.712202756442	347.967265512981
chr11	76055769	76058363	703.824802548702	815.084333256585	734.13540281118	722.844546184803	688.995012910318
chr11	76099424	76100040	2.20634734341286	5.74003051589144	16.8283186890815	14.0996985601717	24.7839932701553
chr11	76100394	76101042	5.51586835853215	7.65337402118859	15.7765487710139	11.2797588481374	11.8963167696746
chr11	76105772	76106900	31.9920364794865	11.4800610317829	28.397787787825	37.5991961604579	28.7494321933802
chr11	76188556	76189014	11.0317367170643	8.61004577383716	4.20707967227037	9.39979904011448	19.8271946161243
chr11	76210396	76213610	590.19791436294	550.08625777293	567.9557557565	691.825209352425	593.824478752922
chr11	76220206	76221768	498.634499611306	604.616547673898	476.45177288462	458.710193157586	483.783548633432
chr11	76250040	76251316	68.3967676457986	49.7469311377258	75.7274341008667	61.0986937607441	72.3692603488535
chr11	76305357	76309422	636.53120857461	789.254195935073	727.824783302775	609.106977799418	616.625752561464
chr11	76342954	76343323	9.92856304535787	0.956671752648574	9.46592926260834	5.63987942406869	9.91359730806213
chr11	76384123	76385462	134.587187948184	93.7538317595602	99.9181422164214	118.437467905442	130.85948446642
chr11	76390649	76391438	11.0317367170643	12.4367327844315	12.6212390168111	15.0396784641832	29.7407919241864
chr11	76425808	76426997	125.761798574533	83.2304424804259	115.694690987435	107.157709057305	121.937246889164
chr11	76434611	76437671	397.142521814315	412.325525391535	371.27478107786	441.79055488538	364.820380936686
chr11	76459267	76459667	5.51586835853215	7.65337402118859	15.7765487710139	10.3397789441259	13.879036231287
chr11	76460756	76461374	18.7539524190093	0.956671752648574	9.46592926260834	17.8596181762175	16.8531154237056
chr11	76479783	76480294	9.92856304535787	9.56671752648574	13.6730089348787	23.4994976002862	14.8703959620932
chr11	76486151	76486758	7.72221570194501	12.4367327844315	18.9318585252167	14.0996985601717	17.8444751545118
chr11	76575551	76577501	517.388452030316	588.353127878873	475.400002966552	454.010293637529	504.602102980362
chr11	76657854	76661304	436.856773995746	486.945922098124	482.762392393025	554.588143366754	490.723066749075
chr11	76758323	76760467	511.872583671783	623.74998272687	458.571684277471	427.690856325209	450.077317786021
